施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,緯度,経度,施設GID
450,セレモニーホール ウィズ･なかむら / ㈱中村葬儀社,0166-37-3339,〒078-8234,北海道,旭川市,豊岡４条１０丁目８?５ セレモニーホールウィズ・なかむら,http://www.wn-heaven.co.jp/hall-nakamura/index.html,https://www.google.com/maps?cid=8031708162711438199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,43.7587982,142.4237985,ChIJxSUmWgDnDF8Rd0MFKgVcdm8
453,家族葬のロータス 東光,0166-74-4430,〒078-8351,北海道,旭川市,東光１１条６丁目４,https://lotus-kazokusou.jp/,https://www.google.com/maps?cid=18369203731227636147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.7,斎場,43.7445998,142.4097737,ChIJFfYkGnXnDF8Rs3GaJniF7P4
461,㈲道北葬儀社,0166-54-8182,〒070-0874,北海道,旭川市,春光４条６丁目１?２６,https://dohoku-s.info/,https://www.google.com/maps?cid=13068956453007992827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,,43.8015088,142.3660571,ChIJDUf5GzbkDF8R-yeX1qZCXrU
465,家族葬のディアハウス神居,0166-63-1151,〒070-8012,北海道,旭川市,神居２条１７丁目２?１２,http://www.dearhouse.jp/,https://www.google.com/maps?cid=15645104269886732412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,43.7510768,142.3405533,ChIJZz9YDZjoDF8RfLiLMHGTHtk
470,ディアハウス東,0166-26-0737,〒070-0026,北海道,旭川市,東６条９丁目１?１１,https://dearhouse.jp/hall_higashi.html,https://www.google.com/maps?cid=17983158425310586762&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.6,斎場,43.7851399,142.3818938,ChIJJXbvaIDmDF8Riuc1GE8Dkfk
473,淤見せせらぎセンター,0166-62-1039,〒070-8007,北海道,旭川市,神楽７条１４丁目２?７,https://www.omi7555.com/,https://www.google.com/maps?cid=11619109777766674668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.7439122,142.3556087,ChIJp9YpmIToDF8R7PAMPsheP6E
485,雲上閣メモリアルホール,0143-45-3033,〒050-0082,北海道,室蘭市,寿町３丁目１６?３,https://www.memorial-gr.com/muroran/hall/unjyo-kaku_memorial?utm_source=google&utm_medium=organic&utm_campaign=unjyo-kaku-memorial_map,https://www.google.com/maps?cid=13052273505169247619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,42.347011,141.033987,ChIJY4eaJgTan18Rgw3bWpn9IrU
488,いしだ市民斎場 / 石田テンレイ㈱,0143-41-1194,〒050-0081,北海道,室蘭市,日の出町２丁目３１?１,https://www.ishidatenrei.com/,https://www.google.com/maps?cid=831975595719648728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,42.352972,141.043682,ChIJl7fwC_nZn18R2OWpdGXFiws
496,㈱釧路葬儀社 斎場,0154-24-4949,〒085-0034,北海道,釧路市,白金町１８?１６,https://kushiro-sougi.amebaownd.com/,https://www.google.com/maps?cid=5310959335473142960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.2,斎場,42.9941961,144.377914,ChIJ4caWCH49cl8RsNxrf2BRtEk
497,㈱釧路葬儀社,0154-24-4949,〒085-0034,北海道,釧路市,白金町１１?１３,https://www.kushirosougisya.com/,https://www.google.com/maps?cid=12256456452094484765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,1,,42.9941208,144.3766356,ChIJU2plcn49cl8RHeEiqDSuF6o
501,博善市民斎場,0154-51-9999,〒084-0913,北海道,釧路市,星が浦南１丁目７,http://www.hakuzen946.com/,https://www.google.com/maps?cid=7700151421299693993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.7,斎場,43.0128779,144.3282313,ChIJi8bQl-U9cl8RqZlJp-tu3Go
506,清華堂桂木ホール,0154-38-9000,〒088-0621,北海道,釧路郡,釧路町桂木５丁目６,http://seikadou-sougi.com/,https://www.google.com/maps?cid=5911365066854800565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.2,斎場,43.012084,144.405369,ChIJK9FToE0Wcl8RtZyIYzVjCVI
522,清華堂会館,0154-41-3676,〒085-0837,北海道,釧路市,大川町７?３７,https://seikadou-sougi.com/,https://www.google.com/maps?cid=17170013811834251824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.6,斎場,42.9806381,144.3916988,ChIJTwIYjV49cl8RMGruWpckSO4
523,㈱博善社 家族葬専用ホール フェアリーハウス,0154-24-4444,〒085-0011,北海道,釧路市,旭町２１?６,https://www.hakuzen946.com/%E6%96%8E%E5%A0%B4%E6%A1%88%E5%86%85/%E5%AE%B6%E6%97%8F%E8%91%AC%E5%B0%82%E7%94%A8%E3%83%9B%E3%83%BC%E3%83%AB%EF%BD%A2%E3%83%95%E3%82%A7%E3%82%A2%E3%83%AA%E3%83%BC%E3%83%8F%E3%82%A6%E3%82%B9%EF%BD%A3/,https://www.google.com/maps?cid=8633095251266966567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,1,斎場,42.986296,144.392504,ChIJWXEbn98Xcl8RJxThE2Tqznc
527,㈲丸和堂,0154-22-1581,〒085-0038,北海道,釧路市,花園町７?１２,http://www.maruwadou.jp/,https://www.google.com/maps?cid=12505892080435315652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.5,斎場,43.0002342,144.3834451,ChIJ5aosJNMXcl8RxMO3jZbaja0
528,㈲リトル･サービス釧路,0154-32-3641,〒085-0056,北海道,釧路市,東川町１４?８,https://www.little946.com/,https://www.google.com/maps?cid=4795945378079063741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.0106863,144.3767428,ChIJNYt-5ToWcl8RvT6UTumejkI
531,森田善光社釧路店,0120-022-094,〒088-0574,北海道,白糠郡,白糠町西庶路東１条南２丁目３?２０,https://moritazenkousya.jp/,https://www.google.com/maps?cid=12236018603457981490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.5,斎場,42.9779789,144.1328117,ChIJzzU2kcQ5cl8RMiwvNBcSz6k
535,家族葬式場メルシー㈱ユアメモリーパートナーズ,0155-38-4455,〒080-2473,北海道,帯広市,西２３条南３丁目２１?７,https://merci384455.com/,https://www.google.com/maps?cid=16107983684451188491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,42.9138058,143.1308962,ChIJz5YxGXScc18RCz-AN9ENi98
538,やすらぎ,0155-35-1010,〒080-0048,北海道,帯広市,西１８条北１丁目５?１,https://www.kazokusou-yasuragi.net/,https://www.google.com/maps?cid=14584443222924311420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,42.9336846,143.1586958,ChIJ63tGNqSec18RfLtB7dZZZso
544,葬縁・フューネラルスペース縁,0155-67-0696,〒080-0806,北海道,帯広市,東６条南３丁目３?１２,https://sou-en.co.jp/,https://www.google.com/maps?cid=14857604736509281025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,42.9293853,143.214102,ChIJiztHnyWZc18RAQPM9MnQMM4
551,㈲帯広はなや,0155-25-4187,〒080-0020,北海道,帯広市,西１０条南１７丁目３,https://obi-hana.com/,https://www.google.com/maps?cid=3168479832280187647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,企業のオフィス,42.911367,143.189885,ChIJsWCH_12Zc18R_8IMwZ6z-Cs
552,葬儀社コブシ会,0155-38-3715,〒080-0042,北海道,帯広市,西１２条北１丁目１１?１,https://npo-kbs.net/,https://www.google.com/maps?cid=13886205864172101927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.5,斎場,42.930922,143.184287,ChIJ73xoIrWec18RJ6HsQ6m2tcA
553,やすらぎ メモリーホール札内,0155-24-4040,〒089-0536,北海道,中川郡,幕別町札内西町８５?１,http://kazokusou-yasuragi.com/?page_id=2,https://www.google.com/maps?cid=5902703969030568730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,42.9211132,143.2377242,ChIJLeXGDR2Zc18RGvtaaPyd6lE
556,飯田葬儀社,0157-23-5926,〒090-0817,北海道,北見市,常盤町２丁目１?７２,https://www.iida-fs.jp/,https://www.google.com/maps?cid=339718878968203672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,43.799926,143.890979,ChIJoXUDPwVXbV8RmMlkQIXstgQ
558,セレモニーホールいいだ市民斎場三輪 / ㈱飯田葬儀社,0157-36-0983,〒090-0838,北海道,北見市,西三輪１丁目６３７?２,http://iida-fs.jp/mobile/index.html,https://www.google.com/maps?cid=9970775927188846121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.7998036,143.8420477,ChIJZRlE_0hWbV8RKXYb2-BPX4o
571,いいだメモリアルホール,0157-23-5926,〒090-0817,北海道,北見市,常盤町１丁目２?９,http://www.iida-fs.jp/,https://www.google.com/maps?cid=13492861075189952999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,斎場,43.7972254,143.8927941,ChIJJSeDXztXbV8R53Fk3qhFQLs
576,勝栄堂 家族葬あじさいホール,#N/A ,〒068-0531,北海道,夕張市,清水沢２丁目１１７,https://syoueido.com/,https://www.google.com/maps?cid=860007525817334637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,42.9995718,142.0069941,ChIJgVSNgbS5dF8RbTuByElc7ws
580,㈲命善社,0126-24-1461,〒068-0027,北海道,岩見沢市,７条西７丁目２５,http://meizensha.com/,https://www.google.com/maps?cid=509138220529360621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.197608,141.763773,ChIJAwWpRcxLC18R7R46mIPSEAc
585,セレモニーほの香,0126-35-7979,〒068-0835,北海道,岩見沢市,緑が丘６丁目３０８?２６,http://www.kazokusou-honoka.com/,https://www.google.com/maps?cid=638523892377208707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,43.1755928,141.7713408,ChIJTUFPzFlKC18Rg0e-2Rh-3Ag
586,しらゆり斎場｜㈱岩見沢葬儀社しらゆり会,0126-22-9991,〒068-0024,北海道,岩見沢市,４条西１３丁目９,https://www.iwamizawa-sougisha.com/,https://www.google.com/maps?cid=15610256961878313847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,1,斎場,43.1978797,141.7543945,ChIJY-uIZy1KC18Rd0tTCQDGotg
589,家族葬サラノキ,090-4879-2424,〒069-0371,北海道,岩見沢市,幌向南１条５丁目３９８?１０,https://salanoki.jp/,https://www.google.com/maps?cid=7729363950342052103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.1471865,141.6503462,ChIJBYinaWk1C18RBxnZl483RGs
593,光月庵,0126-32-5500,〒068-0052,北海道,岩見沢市,元町２条西２丁目４,https://www.kougetsuki.com/,https://www.google.com/maps?cid=14391217121726042529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.2073575,141.7617805,ChIJF0WZi7RLC18RoREAarnft8c
603,美唄公益社市民斎場,0126-62-7000,#N/A ,#N/A ,#N/A ,,https://www.bibaikoekisya-sougi.com/,https://www.google.com/maps?cid=652644657019122573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.3162406,141.8561777,ChIJ6WTOMG9QC18RjXMuktuoDgk
616,にしきどう花園市民斎場,0164-43-9000,〒077-0028,北海道,留萌市,花園町２丁目３?２２,https://www.nishikido.com/,https://www.google.com/maps?cid=5335699416015275436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.5,斎場,43.938035,141.651553,ChIJDaG0spFoDF8RrIXZX1k2DEo
618,セレモニーホールほそかわ,0164-43-4510,〒077-0021,北海道,留萌市,高砂町２丁目４?４,https://ceremony-hosokawa.jp/,https://www.google.com/maps?cid=14415266115838777469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,斎場,43.9384277,141.6578707,ChIJNSD-j49oDF8RfZhLMShQDcg
621,苫小牧市直葬協会 葬儀場,0120-400-592,〒053-0823,北海道,苫小牧市,錦岡８９?１,https://tomakomai-tyokusou.com/,https://www.google.com/maps?cid=6580168693533623234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,,42.6055746,141.4971345,ChIJJWWwNhYXdV8RwsM3RJB0UVs
622,葬儀社 ㈲幸善,0144-55-1614,〒059-1301,北海道,苫小牧市,東開町５丁目２?６,https://sougi-kouzen.com/,https://www.google.com/maps?cid=1370419179432875056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,店舗,42.6648254,141.6964786,ChIJoeR9q7cbdV8RMJR6n_u0BBM
624,家族葬ホール 庵（いおり）/ お別れ室 はなれ / (有)慈晃社,0144-34-2247,〒053-0031,北海道,苫小牧市,春日町３丁目１３?１５,https://iori.pro/,https://www.google.com/maps?cid=13230458941728983521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,,42.6491895,141.6017315,ChIJ39FSxtIRdV8R4YklPU8InLc
626,苫小牧市の葬儀 家族葬 おおぞら葬儀社,0120-746-444,〒059-1275,北海道,苫小牧市,錦岡８９?１,https://oozora-sougisha.com/?utm_source=Google&utm_medium=Map,https://www.google.com/maps?cid=5497477975520895216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,,42.6055746,141.4971345,ChIJ26oHFr8QdV8R8OB0gxf3Skw
628,丸松博愛舎 ディジーフラワーホールやすらぎ,0144-72-9999,〒053-0801,北海道,苫小牧市,白金町２丁目４?３,https://marumatsu-h.co.jp/,https://www.google.com/maps?cid=11562919885869866371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.2,斎場,42.6299244,141.5770838,ChIJx7qXHiYRdV8Rg92Si1--d6A
632,家族葬ハウス こもれび,0144-84-8980,〒053-0806,北海道,苫小牧市,大成町２丁目１?１４,https://tomakomaikomorebi.jp/,https://www.google.com/maps?cid=4932843646134934669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,,42.6257132,141.5720279,ChIJQS8f1dYRdV8RjVxqLCn7dEQ
639,公益社北光斎場,0144-73-4422,〒053-0852,北海道,苫小牧市,北光町４丁目１５?１１,http://www.tomakomai-kouekisya.com/,https://www.google.com/maps?cid=11544606091162545769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,42.639564,141.575893,ChIJjUPIz9QQdV8Rae6N7xKuNqA
640,家族葬ホールかすみ草,0144-53-4411,〒053-0052,北海道,苫小牧市,新開町４丁目８?６,https://kasumisou-hall.com/,https://www.google.com/maps?cid=7677816271979596804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.6,斎場,42.664298,141.641012,ChIJOyh6tx8adV8RBMwOdjgVjWo
643,苫小牧の家族葬なら花園斎場,0120-746-444,〒053-0853,北海道,苫小牧市,花園町４丁目３?２ マックスバリュ新花園 店向,http://hanazono-sougi.com/?utm_source=Google&utm_medium=Map,https://www.google.com/maps?cid=1766259476043776897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,42.6346408,141.5723132,ChIJDzx_4FcRdV8RgcPBqqIDgxg
645,㈱丸松博愛舎,0120-626-644,〒053-0024,北海道,苫小牧市,大町２丁目２?１２,https://www.marumatsu-h.co.jp/,https://www.google.com/maps?cid=12095678841578758913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,,42.631402,141.59493,ChIJ37QEbdwQdV8RAaOCHdJ73Kc
647,武藤はくぜん むとう市民斎場 稚内,0162-23-6554,〒097-0005,北海道,稚内市,大黒４丁目１２?１５,https://mutou-h.com/faci/simin/,https://www.google.com/maps?cid=14834851075647172720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.2,斎場,45.3940616,141.6929245,ChIJVaPgcUw7EF8RcHDFc3T6380
652,アシストホール稚内,0120-385-940,〒097-0015,北海道,稚内市,朝日５丁目１１?１１,https://asisutowakkanai.com/,https://www.google.com/maps?cid=7134841300082892771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,斎場,45.38493,141.70325,ChIJYdE2PjM7EF8R4x86RFwMBGM
654,㈱れんげ堂,0120-878-344,〒097-0022,北海道,稚内市,中央４丁目８?１８,http://www.rengedo-wakkanai.co.jp/,https://www.google.com/maps?cid=12040331834570208293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,,45.413162,141.675271,ChIJ3XUj8K88EF8RJXRi2QLaF6c
661,ベルコ ユアホール美唄 / ㈱マリアージュ イン ベルコ,0126-35-4222,〒072-0022,北海道,美唄市,西１条北５丁目２?１,https://mariage-in-bellco.net/funeral08/,https://www.google.com/maps?cid=10836271490891373001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,43.338381,141.861973,ChIJOXRg-XlaC18RydlFCIIrYpY
666,北野華苑江別,011-391-2443,〒067-0072,北海道,江別市,一番町４?２,http://kitanokaen.jp/,https://www.google.com/maps?cid=9134640318741514991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,斎場,43.1105608,141.5478409,ChIJf3LdDRYyC18R74qM9fjCxH4
683,㈱なかむら さくらホール,0165-29-6600,#N/A ,#N/A ,#N/A ,,https://shibetsu-sougi.com/,https://www.google.com/maps?cid=15687486419990874144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,44.1861575,142.3898734,ChIJtaO4_-OkDV8RIAhSesgltdk
686,㈱なかむら,0165-23-2461,〒095-0019,北海道,士別市,大通東１丁目,http://shibetsu-sougi.com/,https://www.google.com/maps?cid=2427335376017043311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2.7,,44.1806028,142.3912715,ChIJa0YsDv2kDV8Rby889qmgryE
693,㈱はせがわ,0120-100-746,〒096-0012,北海道,名寄市,西２条南６丁目２５,https://www.hasegawa-yuigonbank.com/,https://www.google.com/maps?cid=17778070670820997281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.7,,44.3500993,142.4601754,ChIJf7oOPUaUDV8RoXgTNhVluPY
697,池下葬儀社,01267-6-8452,〒068-2116,北海道,三笠市,幾春別町３丁目１４２?２,https://www.ikeshita-sougi.com/,https://www.google.com/maps?cid=6140303856057381334&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,43.262348,141.956849,ChIJP8H9l0tSC18R1vFCCdO9NlU
707,ちとせ市民斎場千歳葬殿,0123-49-2244,〒066-0081,北海道,千歳市,清流２丁目２?３,https://www.imamura-sougi.com/,https://www.google.com/maps?cid=1296126461440787828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.7,斎場,42.8432189,141.6627957,ChIJ6TQZv7XYdF8RdIUpRibE_BE
712,ベルコの家族葬 千歳シティホール,0123-27-4444,〒066-0075,北海道,千歳市,北信濃８７１?１９,https://chitose-cityhall.com/,https://www.google.com/maps?cid=15660781147761246667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,42.8415204,141.6192959,ChIJ35tXwV0ndV8Ry4FxwXpFVtk
713,亰美（みやび）,0123-23-5240,〒066-0039,北海道,千歳市,富士３丁目１０?１４ 10番14号,http://miyabi-chitose.com/,https://www.google.com/maps?cid=5775143602677425382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,,42.8390403,141.6283515,ChIJE3Rw9p8hdV8R5iR1NIJuJVA
721,香華殿 恵庭斎場,0120-853-880,〒061-1423,北海道,恵庭市,柏木町３丁目３?１６,http://www.kougeden.jp/venue/eniwa/?utm_source=gbp&utm_medium=google&utm_campaign=maps,https://www.google.com/maps?cid=2948085389440540567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,42.8936724,141.5652473,ChIJycPVs_rXdF8Rl18fxQq06Sg
730,㈲TYサポート,0125-23-4109,〒073-0024,北海道,滝川市,東町８丁目３２５?５,http://ty-support.lomo.jp/,https://www.google.com/maps?cid=5159671957275647521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,,43.5645131,141.9360538,ChIJdwhyiNyYDF8RIZ712k7Wmkc
754,平成斎場幌別記念ホール,0143-85-9797,〒059-0012,北海道,登別市,中央町３丁目２３?８,https://heiseisaijyou.com/company9.html,https://www.google.com/maps?cid=5449675907025498863&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.9,斎場,42.408513,141.103715,ChIJN8D_TYBidV8R73JCI10joUs
760,沙羅 (さ～ら) / ㈲花恵,0123-35-3535,〒061-1409,北海道,恵庭市,黄金南５丁目１?５,http://kazokusaijo.com/,https://www.google.com/maps?cid=3011505929281433924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,42.88703,141.593043,ChIJ46Mg-BjYdF8RRHHN4a8Eyyk
768,㈱メモリアルむらもと 本社,0123-33-1116,〒061-1417,北海道,恵庭市,駒場町６丁目４?６,https://memoru.co.jp/,https://www.google.com/maps?cid=11598119844672650212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,42.870733,141.5871382,ChIJ6wgWPHXYdF8R5DsfnIzM9KA
769,家族葬 Villa このか,0120-509-707,〒061-1352,北海道,恵庭市,島松仲町２丁目３?１２ 3番12号,https://takada-f.co.jp/business/memorial/konoka.html,https://www.google.com/maps?cid=9475230815315668710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,1,,42.9196388,141.5748526,ChIJL3xD-VvXdF8R5q65fznIfoM
772,㈱伊達斎場 やすらぎ,0120-973-594,〒052-0014,北海道,伊達市,舟岡町１９０?１２,http://www.date-yasuragi.jp/,https://www.google.com/maps?cid=10218996169531744217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.4,斎場,42.467438,140.878984,ChIJnSwZ0sbgn18R2V8Ept8q0Y0
773,伊達斎場家族葬ホールともり,0142-23-0983,〒052-0014,北海道,伊達市,舟岡町２０５?２５ ２０５番地２５,https://www.date-yasuragi.jp/,https://www.google.com/maps?cid=13311895500134824170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,42.4665489,140.8795858,ChIJP7-VAL7hn18R6jiojG1avbg
775,市民斎場慈光殿 伊達公益社,0142-23-4010,〒052-0012,北海道,伊達市,松ヶ枝町５９?１１,https://kouekisya.co.jp/,https://www.google.com/maps?cid=2884837650192394176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,斎場,42.4746814,140.8824344,ChIJeXRFi-jgn18RwOdj7o4ACSg
777,芙蓉ホール｜㈱松原はなや,0120-091-240,〒052-0022,北海道,伊達市,梅本町２４番地７,https://www.fuyohall.com/,https://www.google.com/maps?cid=6629825129700562516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.1,斎場,42.4748353,140.87624,ChIJi6g9Z93gn18RVJbCQtTeAVw
778,葬儀のサラサ,0142-82-6377,〒052-0032,北海道,伊達市,山下町１３８?５３,http://www.souginosarasa.com/,https://www.google.com/maps?cid=11341619374714390915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,42.4756696,140.8552224,ChIJqWnwBCjhn18RgwmKF7uGZZ0
